"","year","season","SUBLOCATION","rainfall","noaa","modis","znoaa","zrain","zmodis","zlnoaa","zlrain","zlmodis","stock_beginning","loss","mortality_rate","payouts","capital","capital_ins","hist"
"19",2009,"LRLD","EL GADE",0.244076307001824,0.125427153109922,0.128766629444444,-0.646914526690822,-1.23371617107014,-1.02364573005726,-0.64284425826003,-1.30782706274584,-1.16652451738274,22.3780000787973,3.52999999850988,0.157744212444368,0,4211.27893777816,4083.78389797093,4211.27893777816
"20",2009,"LRLD","ILLAUT",0.131586470574137,0.15747526680518,0.152785391740741,-1.01096115636988,-1.5214841820918,-1.49175833031902,-1.06974117250329,-2.25864987941277,-1.64541234601545,27.9705881393131,7.75000005587935,0.277076764252469,235.383821262343,3614.61617873766,3722.50496019277,3614.61617873766
"21",2009,"LRLD","KALACHA",0.199780998010891,0.113068393981862,0.112293162814815,-0.768248990715781,-1.28659940401584,-1.10309389899216,-0.793526863298128,-1.40872918041138,-1.23645647276698,23.341237221182,2.30618555567314,0.0988030554601574,0,4505.98472269921,4378.48968289199,4505.98472269921
"22",2009,"LRLD","KARARE",0.529077234025807,0.221852835782391,0.25609050362963,-1.57195963178009,-1.68851906428995,-1.98467294515353,-1.66165531779958,-2.15091461051687,-2.11040283878569,18.8851851887173,5.21851854412644,0.27632869320467,231.643466023349,3618.35653397665,3722.50496019277,3618.35653397665
"23",2009,"LRLD","KARGI",0.147815161748147,0.14389018595197,0.149308237333333,-0.77697038362245,-1.44162250220654,-1.18355376051043,-0.810454796471612,-1.86983929426934,-1.27584195876837,63.6886599039294,6.08453607774272,0.0955356273302169,0,4522.32186334892,4394.82682354169,4522.32186334892
"24",2009,"LRLD","LOGOLOGO",0.171420711800009,0.16714144349168,0.159632986740741,-0.456192690464314,-1.49028226917701,-1.1589068930672,-0.446881920035095,-2.08646228909572,-1.33455423941409,27.1609757295469,16.3999999092846,0.603807465261419,1869.0373263071,1980.9626736929,3722.50496019277,1980.9626736929
"25",2009,"LRLD","LOIYANGALANI",0.426169810550463,0.136369779217391,0.119007040037037,-0.327401590741696,-1.09072530174373,-1.49212464386178,-0.250977606824332,-1.1718691871585,-1.59368301022103,14.2246153959861,4.55923076650271,0.320516979867816,452.584899339081,3397.41510066092,3722.50496019277,3397.41510066092
"26",2009,"LRLD","LONTOLIO",0.18471489112608,0.20395147969355,0.18690049437037,0.161940818921495,-1.42706770416887,-1.52730381863959,0.224901283867319,-1.98057986363839,-1.66213083150581,6.69655170522887,0.51724138265026,0.0772399595222094,0,4613.80020238895,4486.30516258173,4613.80020238895
"27",2009,"LRLD","NGURUNIT",0.20152537097665,0.192163986276295,0.207307877666667,-0.613409962934467,-1.53362203790123,-1.54503993437629,-0.620782971301151,-2.2626929051966,-1.69199133125927,34.6999999165535,16.1900000222027,0.466570606949176,1182.85303474588,2667.14696525412,3722.50496019277,2667.14696525412
"28",2009,"LRLD","SAGANTE",0.61612512232407,0.194989780829262,0.20865070562963,-1.6767752020674,-1.49893807526854,-1.57070944057851,-1.89021010110372,-1.74472174032741,-1.77493305100863,15.6366667057077,7.98999998122454,0.510978466932983,1404.89233466491,2445.10766533509,3722.50496019277,2445.10766533509
"29",2009,"LRLD","SOUTH HORR",0.366562091976846,0.153181826710216,0.192803729074074,-1.56503307535179,-1.45359406051839,-1.55412216791581,-1.71366960315436,-1.9040649937656,-1.66492712334124,14.680851085706,6.07446807083931,0.413768114353652,918.840571768258,2931.15942823174,3722.50496019277,2931.15942823174
